console,region,serial,title,languages
PS1,NTSC-U,SLUS-00813,T.R.A.G. - TACTICAL RESCUE ASSAULT GROUP - MISSION OF MERCY,En
PS1,NTSC-U,SLUS-00787,T'AI FU - WRATH OF THE TIGER,En
PS1,NTSC-U,SLUS-00560,TACTICS OGRE - LET US CLING TOGETHER,En
PS1,NTSC-U,SLUS-00660,TAIL CONCERTO,En
PS1,NTSC-U,SCUS-94607,"TAIL OF THE SUN - WILD, PURE, SIMPLE LIFE",En
PS1,NTSC-U,SLUS-00626,TALES OF DESTINY,En
PS1,NTSC-U,SLUS-01547,TALL INFINITY - THE TOWER OF WISDOM,En
PS1,NTSC-U,SLUS-00869,TEAM BUDDIES,En
PS1,NTSC-U,SLUS-00666,TEAM LOSI RC RACER,En
PS1,NTSC-U,SLUS-00340,TECMO'S DECEPTION - INVITATION TO DARKNESS,En
PS1,NTSC-U,SLUS-00315,TECMO STACKERS,En
PS1,NTSC-U,SLUS-00070,TECMO SUPER BOWL,En
PS1,NTSC-U,SLUS-00299,TECMO WORLD GOLF,En
PS1,NTSC-U,SLUS-00006,TEKKEN,En
PS1,NTSC-U,SLUS-00213,TEKKEN 2,En
PS1,NTSC-U,SLUS-00402,TEKKEN 3,En
PS1,NTSC-U,SLUS-00959,TELETUBBIES - PLAY WITH THE TELETUBBIES,En
PS1,NTSC-U,SLUS-00283,TEMPEST X3,En
PS1,NTSC-U,SLUS-00377,TEN PIN ALLEY,En
PS1,NTSC-U,SLUS-00706,TENCHU - STEALTH ASSASSINS,En
PS1,NTSC-U,SLUS-00939,TENCHU 2 - BIRTH OF THE STEALTH ASSASSINS,En
PS1,NTSC-U,SLUS-01348,TENNIS,En
PS1,NTSC-U,SLUS-00596,TENNIS ARENA,En
PS1,NTSC-U,SLUS-00487,TEST DRIVE 4,En
PS1,NTSC-U,SLUS-00610,TEST DRIVE 5,En
PS1,NTSC-U,SLUS-00839,TEST DRIVE 6,En
PS1,NTSC-U,SLUS-01077,TEST DRIVE LE MANS,En
PS1,NTSC-U,SLUS-00396,TEST DRIVE OFF-ROAD,En
PS1,NTSC-U,SLUS-00609,TEST DRIVE OFF-ROAD 2,En
PS1,NTSC-U,SLUS-00840,TEST DRIVE OFF-ROAD 3,En
PS1,NTSC-U,SLUS-00338,TETRIS PLUS,En
PS1,NTSC-U,SCUS-94906,THE ADVENTURES OF LOMAX,En
PS1,NTSC-U,SLUS-01475,THE AMAZING VIRTUAL SEA MONKEYS,"En,Es"
PS1,NTSC-U,SLUS-01292,THE BOMBING ISLANDS,En
PS1,NTSC-U,SLUS-00052,THE CHESSMASTER 3-D,En
PS1,NTSC-U,SCUS-94150,THE CITY OF LOST CHILDREN,En
PS1,NTSC-U,SLUS-00242,THE CROW - CITY OF ANGELS,En
PS1,NTSC-U,SLUS-00317,THE DIVIDE - ENEMIES WITHIN,En
PS1,NTSC-U,SLUS-00859,THE DUKES OF HAZZARD - RACING FOR HOME,En
PS1,NTSC-U,SLUS-01243,THE DUKES OF HAZZARD II - DAISY DUKES IT OUT,En
PS1,NTSC-U,SLUS-00711,THE FIFTH ELEMENT,En
PS1,NTSC-U,SLUS-00064,THE FINAL ROUND,En
PS1,NTSC-U,SLUS-00931,THE FLINSTONES - BEDROCK BOWLING,En
PS1,NTSC-U,SLUS-00769,THE GAME OF LIFE,En
PS1,NTSC-U,SLUS-00597,THE GRANSTREAM SAGA,En
PS1,NTSC-U,SLUS-01197,THE GRINCH,"En,Fr,Es"
PS1,NTSC-U,SLUS-00150,THE INCREDIBLE HULK - THE PANTHEON SAGA,En
PS1,NTSC-U,SLUS-01457,THE ITALIAN JOB,En
PS1,NTSC-U,SCUS-94205,THE KING OF FIGHTERS '95,En
PS1,NTSC-U,SLUS-01332,THE KING OF FIGHTERS '99,En
PS1,NTSC-U,SLUS-01481,THE LAND BEFORE TIME - BIG WATER ADVENTURE,En
PS1,NTSC-U,SLUS-01213,THE LAND BEFORE TIME - GREAT VALLEY RACING ADVENTURE,En
PS1,NTSC-U,SLUS-01043,THE LAND BEFORE TIME - RETURN TO GREAT VALLEY,En
PS1,NTSC-U,SLUS-00515,THE LOST WORLD - JURASSIC PARK,En
PS1,NTSC-U,SLUS-00896,THE MISADVENTURES OF TRON BONNE,En
PS1,NTSC-U,SLUS-01187,THE MUMMY,En
PS1,NTSC-U,SLUS-00862,THE NEXT TETRIS,En
PS1,NTSC-U,SLUS-01423,THE POWERPUFF GIRLS - CHEMICAL X-TRACTION,"En,Es"
PS1,NTSC-U,SCUS-94402,THE RAIDEN PROJECT,En
PS1,NTSC-U,SLUS-01008,THE SMURFS,"En,Fr,Es"
PS1,NTSC-U,SLUS-01227,THE SIMPSONS WRESTLING,En
PS1,NTSC-U,SLUS-01486,THE THREE STOOGES,En
PS1,NTSC-U,SLUS-00676,THE UNHOLY WAR,En
PS1,NTSC-U,SLUS-01413,THE WEAKEST LINK,En
PS1,NTSC-U,SLUS-01128,THE WILD THORNBERRYS - ANIMAL ADVENTURES,En
PS1,NTSC-U,SLUS-00275,THEME HOSPITAL,En
PS1,NTSC-U,SLUS-00017,THEME PARK,En
PS1,NTSC-U,SLUS-00935,THRASHER PRESENTS SKATE &amp; DESTROY,En
PS1,NTSC-U,SLUS-01019,THREADS OF FATE,En
PS1,NTSC-U,SLUS-00727,THUNDER FORCE V - PERFECT SYSTEM,En
PS1,NTSC-U,SCUS-94352,THUNDER TRUCK RALLY,En
PS1,NTSC-U,SLUS-00191,THUNDER STRIKE 2,En
PS1,NTSC-U,SLUS-01273,TIGER WOODS - PGA TOUR GOLF,En
PS1,NTSC-U,SLUS-00785,TIGER WOODS 99 - PGA TOUR GOLF,En
PS1,NTSC-U,SLUS-01054,TIGER WOODS PGA TOUR 2000,En
PS1,NTSC-U,SLUS-00346,TIGERSHARK,En
PS1,NTSC-U,SLUS-00342,TIME COMMANDO,En
PS1,NTSC-U,SLUS-00405,TIME CRISIS,En
PS1,NTSC-U,SLUS-01336,TIME CRISIS - PROJECT TITAN,En
PS1,NTSC-U,SCUS-94427,TINY TANK,En
PS1,NTSC-U,SLUS-01393,TINY TOON ADVENTURES - PLUCKY'S BIG ADVENTURE,En
PS1,NTSC-U,SLUS-00638,TINY TOON ADVENTURES - THE GREAT BEANSTALK,En
PS1,NTSC-U,SLUS-00967,TINY TOON ADVENTURES - TOONENSTEIN - DARE TO SCARE!,En
PS1,NTSC-U,SLUS-00089,TNN MOTORSPORTS HARDCORE 4X4,En
PS1,NTSC-U,SLUS-00980,TNN MOTORSPORTS HARDCORE TR,En
PS1,NTSC-U,SLUS-00611,TOCA CHAMPIONSHIP RACING,En
PS1,NTSC-U,SLUS-00996,TOCA 2 - TOURING CAR CHALLENGE,"En,Fr,Es"
PS1,NTSC-U,SLUS-00229,TOKYO HIGHWAY BATTLE,En
PS1,NTSC-U,SLUS-01191,TOM &amp; JERRY IN HOUSE TRAP,En
PS1,NTSC-U,SLUS-00947,TOM CLANCY'S RAINBOW SIX,En
PS1,NTSC-U,SLUS-01473,TOM CLANCY'S RAINBOW SIX - LONE WOLF,En
PS1,NTSC-U,SLUS-01108,TOM CLANCY'S RAINBOW SIX - ROGUE SPEAR,En
PS1,NTSC-U,SLUS-00152,TOMB RAIDER,En
PS1,NTSC-U,SLUS-00437,TOMB RAIDER II,En
PS1,NTSC-U,SLUS-00691,TOMB RAIDER III - ADVENTURES OF LARA CROFT,En
PS1,NTSC-U,SLUS-00885,TOMB RAIDER - THE LAST REVELATION,En
PS1,NTSC-U,SLUS-01311,TOMB RAIDER - CHRONICLES,En
PS1,NTSC-U,SCUS-94236,TOMBA!,En
PS1,NTSC-U,SCUS-94454,TOMBA! 2 - THE EVIL SWINE RETURNS,En
PS1,NTSC-U,SLUS-01007,TONKA SPACE STATION,En
PS1,NTSC-U,SLUS-00860,TONY HAWK'S PRO SKATER,En
PS1,NTSC-U,SLUS-01066,TONY HAWK'S PRO SKATER 2,En
PS1,NTSC-U,SLUS-01419,TONY HAWK'S PRO SKATER 3,En
PS1,NTSC-U,SLUS-01485,TONY HAWK'S PRO SKATER 4,En
PS1,NTSC-U,SLUS-00032,TOP GUN FIRE AT WILL,En
PS1,NTSC-U,SLUS-01181,TORNEKO - THE LAST HOPE,En
PS1,NTSC-U,SLUS-00021,TOTAL ECLIPSE TURBO,En
PS1,NTSC-U,SLUS-00679,TRAP GUNNER - COUNTDOWN TO OBLIVION,En
PS1,NTSC-U,SLUS-00430,TREASURES OF THE DEEP,En
PS1,NTSC-U,SLUS-00979,TRICK'N SNOWBOARDER,En
PS1,NTSC-U,SLUS-00237,TRIPLE PLAY '97,En
PS1,NTSC-U,SLUS-00465,TRIPLE PLAY '98,En
PS1,NTSC-U,SLUS-00618,TRIPLE PLAY '99,"En,Es"
PS1,NTSC-U,SLUS-00827,TRIPLE PLAY 2000,En
PS1,NTSC-U,SLUS-01082,TRIPLE PLAY 2001,En
PS1,NTSC-U,SLUS-01345,TRIPLE PLAY BASEBALL,En
PS1,NTSC-U,SLUS-00337,TRUE PINBALL,En
PS1,NTSC-U,SLUS-00188,TUNNEL B1,En
PS1,NTSC-U,SCUS-94229,TURBO PROP RACING,"En,Fr,Es"
PS1,NTSC-U,SLUS-01499,TURNABOUT,En
PS1,NTSC-U,SCUS-94304,TWISTED METAL,En
PS1,NTSC-U,SCUS-94306,TWISTED METAL 2,En
PS1,NTSC-U,SCUS-94249,TWISTED METAL 3,En
PS1,NTSC-U,SCUS-94560,TWISTED METAL 4,En
PS1,NTSC-U,SCUS-94642,TWISTED METAL - SMALL BRAWL,En
PS1,NTSC-U,SLUS-01074,TYCO R/C ASSAULT WITH A BATTERY,En
PS1,NTSC-U,SLUS-00864,ULTIMATE 8 BALL,En
PS1,NTSC-U,SLUS-01577,ULTIMATE BRAIN GAMES,En
PS1,NTSC-U,SLUS-01143,ULTIMATE FIGHTING CHAMPIONSHIP,En
PS1,NTSC-U,SCUS-94448,UM JAMMER LAMMY,En
PS1,NTSC-U,SLUS-00686,UPRISING-X,En
PS1,NTSC-U,SLUS-01091,URBAN CHAOS,En
PS1,NTSC-U,SLUS-01228,V.I.P.,En
PS1,NTSC-U,SLUS-01003,V-RALLY 2 - NEED FOR SPEED,En
PS1,NTSC-U,SLUS-00218,V-TENNIS,En
PS1,NTSC-U,SLUS-01040,VAGRANT STORY,En
PS1,NTSC-U,SLUS-01138,VAMPIRE HUNTER D,En
PS1,NTSC-U,SLUS-01035,VANARK,En
PS1,NTSC-U,SLUS-00447,VANDAL HEARTS,En
PS1,NTSC-U,SLUS-00940,VANDAL HEARTS II,En
PS1,NTSC-U,SLUS-01070,VANGUARD BANDITS,En
PS1,NTSC-U,SLUS-01109,VANISHING POINT,En
PS1,NTSC-U,SLUS-00836,VEGAS GAMES 2000,En
PS1,NTSC-U,SLUS-00033,VIEWPOINT,En
PS1,NTSC-U,SLUS-00510,VIGILANTE 8,En
PS1,NTSC-U,SLUS-00868,VIGILANTE 8 - 2ND OFFENSE,En
PS1,NTSC-U,SLUS-01341,VIRTUAL KASPAROV,"En,Fr,Es"
PS1,NTSC-U,SLUS-00034,VIRTUAL POOL,En
PS1,NTSC-U,SLUS-01374,VIRTUAL POOL 3,En
PS1,NTSC-U,SLUS-00657,VIVA SOCCER,En
PS1,NTSC-U,SLUS-00953,VIVA SOCCER,En
PS1,NTSC-U,SLUS-00123,VMX RACING,En
PS1,NTSC-U,SLUS-00281,VR BASEBALL '97,En
PS1,NTSC-U,SLUS-00632,VR BASEBALL '99,En
PS1,NTSC-U,SLUS-00198,VR GOLF '97,En
PS1,NTSC-U,SLUS-00625,VR SPORTS POWERBOAT RACING,En
PS1,NTSC-U,SLUS-00199,VR SOCCER '96,En
PS1,NTSC-U,SLUS-00513,VS.,En
PS1,NTSC-U,SLUS-01278,WALT DISNEY THE JUNGLE BOOK - RHYTHM N'GROOVE,En
PS1,NTSC-U,SLUS-01106,WALT DISNEY'S WORLD QUEST - MAGICAL RACING TOUR,En
PS1,NTSC-U,SLUS-00328,WAR GODS,En
PS1,NTSC-U,SLUS-00480,WARCRAFT II - THE DARK SAGA,En
PS1,NTSC-U,SLUS-00599,WARGAMES - DEFCON 1,En
PS1,NTSC-U,SLUS-00550,WARHAMMER - DARK OMEN,En
PS1,NTSC-U,SLUS-00117,WARHAMMER - SHADOW OF THE HORNED RAT,En
PS1,NTSC-U,SCUS-94305,WARHAWK - THE RED MERCURY MISSIONS,En
PS1,NTSC-U,SLUS-00976,WARPATH - JURASSIC PARK,En
PS1,NTSC-U,SLUS-01204,WARRIORS OF MIGHT &amp; MAGIC,En
PS1,NTSC-U,SLUS-00819,WARZONE 2100,En
PS1,NTSC-U,SLUS-00147,WAYNE GRETZKY'S 3D HOCKEY '98,En
PS1,NTSC-U,SLUS-01274,WCW - BACKSTAGE ASSAULT,En
PS1,NTSC-U,SLUS-00963,WCW - MAYHEM,En
PS1,NTSC-U,SLUS-00397,WCW - NITRO,En
PS1,NTSC-U,SLUS-00779,WCW/NWO THUNDER,En
PS1,NTSC-U,SLUS-00455,WCW VS. THE WORLD,En
PS1,NTSC-U,SLUS-00683,WHEEL OF FORTUNE,En
PS1,NTSC-U,SLUS-01174,WHEEL OF FORTUNE - 2ND EDITION,En
PS1,NTSC-U,SCUS-94567,WHO WANTS TO BE A MILLIONAIRE - 2ND EDITION,En
PS1,NTSC-U,SCUS-94644,WHO WANTS TO BE A MILLIONAIRE - 3RD EDITION,En
PS1,NTSC-U,SLUS-00425,WILD 9,En
PS1,NTSC-U,SCUS-94608,WILD ARMS,En
PS1,NTSC-U,SLUS-00201,WILLIAMS ARCADE'S GREATEST HITS,En
PS1,NTSC-U,SCUS-94301,WIPEOUT,En
PS1,NTSC-U,SLUS-00865,WIPEOUT 3,En
PS1,NTSC-U,SCUS-94351,WIPEOUT XL,En
PS1,NTSC-U,SLUS-01188,WOODY WOODPECKER RACING,En
PS1,NTSC-U,SLUS-00644,WORLD CUP '98,En
PS1,NTSC-U,SLUS-00063,WORLD CUP GOLF,En
PS1,NTSC-U,SLUS-01175,WORLD DESTRUCTION LEAGUE - THUNDER TANKS,En
PS1,NTSC-U,SLUS-01247,WORLD DESTRUCTION LEAGUE - WAR JETZ,En
PS1,NTSC-U,SLUS-01165,WORLD'S SCARIEST POLICE CHASES,En
PS1,NTSC-U,SLUS-00336,WORMS,En
PS1,NTSC-U,SLUS-00888,WORMS ARMAGEDDON,En
PS1,NTSC-U,SLUS-01448,WORMS WORLD PARTY,"En,Fr,Nl,Du,It,Es,Sv"
PS1,NTSC-U,SLUS-00587,WRECKIN' CREW,"En,Es"
PS1,NTSC-U,SLUS-00929,WU-TANG - SHAOLIN STYLE,En
PS1,NTSC-U,SLUS-00831,WWF - ATTITUDE,En
PS1,NTSC-U,SLUS-00246,WWF IN YOUR HOUSE,En
PS1,NTSC-U,SLUS-00927,WWF SMACKDOWN!,En
PS1,NTSC-U,SLUS-01234,WWF SMACKDOWN! 2 - KNOW YOUR ROLE,En
PS1,NTSC-U,SLUS-00495,WWF WAR ZONE,En
PS1,NTSC-U,SLUS-00013,WWF WRESTLEMANIA - THE ARCADE GAME,En
PS1,NTSC-U,SLUS-01444,X-BLADEZ - INLINE SKATER,En
PS1,NTSC-U,SLUS-00141,X-COM - UFO DEFENSE,En
PS1,NTSC-U,SLUS-00044,X-MEN - CHILDREN OF THE ATOM,En
PS1,NTSC-U,SLUS-00774,X-MEN - MUTANT ACADEMY,En
PS1,NTSC-U,SLUS-01382,X-MEN - MUTANT ACADEMY 2,En
PS1,NTSC-U,SLUS-00627,X-MEN VS STREET FIGHTER,En
PS1,NTSC-U,SLUS-00977,XENA - WARRIOR PRINCESS,En
PS1,NTSC-U,SLUS-00461,XEVIOUS 3D-G+,En
PS1,NTSC-U,SLUS-01566,XS AIRBOAT RACING,En
PS1,NTSC-U,SLUS-01560,XS JUNIOR LEAGUE DODGEBALL,En
PS1,NTSC-U,SLUS-01554,XS JUNIOR LEAGUE FOOTBALL,En
PS1,NTSC-U,SLUS-01520,XS JUNIOR LEAGUE SOCCER,En
PS1,NTSC-U,SLUS-01506,XS MOTO,En
PS1,NTSC-U,SLUS-01194,YOU DON'T KNOW JACK - MOCK 2,En
PS1,NTSC-U,SLUS-01411,YU-GI-OH! FORBIDDEN MEMORIES,En
PS1,NTSC-U,SLUS-00183,ZERO DIVIDE,En
PS1,NTSC-U,SLUS-01401,ZOBOOMAFOO - LEAPIN' LEMURS,En
PS1,NTSC-U,SLUS-00078,ZOOP,En
PS1,PAL,SLES-03134,007 - THE WORLD IS NOT ENOUGH,En
PS1,PAL,SLES-03138,007 - THE WORLD IS NOT ENOUGH,Sv
PS1,PAL,SLES-03135,007 - LE MONDE NE SUFFIT PAS,Fr
PS1,PAL,SLES-03136,007 - DIE WELT IST NICHT GENUG,De
PS1,PAL,SLES-03137,007 - EL MUNDO NUNCA ES SUFICIENTE,Es
PS1,PAL,SLES-01324,007 - TOMORROW NEVER DIES,En
PS1,PAL,SLES-02375,007 - DEMAIN NE MEURT JAMAIS,Fr
PS1,PAL,SLES-02376,007 - DER MORGEN STIRBT NIE,De
PS1,PAL,SLES-03355,007 - RACING,En
PS1,PAL,SLES-03356,007 - RACING,Fr
PS1,PAL,SLES-03357,007 - RACING,De
PS1,PAL,SLES-03658,100% STAR,Fr
PS1,PAL,SLES-03784,100% STAR,En
PS1,PAL,SCES-00400,2XTREME,En
PS1,PAL,SLES-03120,"3,2,1... SMURF! - MY FIRST RACING GAME","En,Fr,De,It,Du,Es"
PS1,PAL,SLES-02089,360 - THREE SIXTY,"En,Fr,De,It,Es,Sv"
PS1,PAL,SLES-01937,40 WINKS - CONQUER YOUR DREAMS,En
PS1,PAL,SLES-01940,40 WINKS - CON RUFF E TUMBLE,It
PS1,PAL,SLES-01941,40 WINKS - CON RUFF Y TUMBLE,Es
PS1,PAL,SLES-00095,4-4-2 SOCCER,"En,Fr,De,Es"
PS1,PAL,SLES-02017,4X4 WORLD TROPHY,"En,Fr,De,It,Es"
PS1,PAL,SLES-04064,5 STAR RACING,En
PS1,PAL,SLES-03481,50x15 - �QUIERE SER MILLONARIO?,Es
PS1,PAL,SLES-03830,2002 FIFA WORLD CUP,"En,Sv"
PS1,PAL,SCES-00290,A IV - EVOLUTION GLOBAL,"En,Fr,De,Ja"
PS1,PAL,SLES-02695,A2 RACER - EUROPA TOUR,Du
PS1,PAL,SLES-01341,ABSOLUTE FOOTBALL,Fr
PS1,PAL,SCES-00699,ACE COMBAT 2,En
PS1,PAL,SCES-00901,ACE COMBAT 2,Fr
PS1,PAL,SCES-00902,ACE COMBAT 2,De
PS1,PAL,SCES-02066,ACE COMBAT 3 - ELECTROSPHERE,"En,Fr,De,It,Es"
PS1,PAL,SLES-03105,ACTION BASS,En
PS1,PAL,SLES-01761,ACTION MAN - MISSION EXTREME,"En,Fr,De,It,Es,Du,Sv,No,Fi,Nl"
PS1,PAL,SLES-03083,ACTION MAN - DESTRUCTION X,"En,Fr,De,It,Es"
PS1,PAL,SLES-00015,ACTUA GOLF,"En,Fr,De"
PS1,PAL,SLES-00044,ACTUA GOLF 2,En
PS1,PAL,SLES-01042,ACTUA GOLF 3,En
PS1,PAL,SLES-00188,ACTUA ICE HOCKEY,"En,Fr,De,Fi,Sv"
PS1,PAL,SLES-01226,ACTUA ICE HOCKEY 2,En
PS1,PAL,SLES-01647,ACTUA POOL,En
PS1,PAL,SLES-00014,ACTUA SOCCER,"En,Fr"
PS1,PAL,SLES-00190,ACTUA SOCCER - CLUB EDITION,En
PS1,PAL,SLES-00021,ACTUA SOCCER 2,"En,Fr"
PS1,PAL,SLES-01028,ACTUA SOCCER 2,It
PS1,PAL,SLES-01029,ACTUA SOCCER 2,"En,De"
PS1,PAL,SLES-01210,ACTUA SOCCER 3,En
PS1,PAL,SLES-01644,ACTUA SOCCER 3,Fr
PS1,PAL,SLES-01645,ACTUA SOCCER 3,De
PS1,PAL,SLES-01646,ACTUA SOCCER 3,It
PS1,PAL,SLES-00265,ACTUA TENNIS,"En,A"
PS1,PAL,SLES-01396,ACTUA TENNIS,"Fr,De"
PS1,PAL,SLES-04108,ADIBOO &amp; PAZIRAL'S SECRET,"En,Fr,De,It,Es"
PS1,PAL,SCES-03558,ADIBOO ET L'OMBRE VERTE,Fr
PS1,PAL,SLES-00189,ADIDAS POWER SOCCER,"En,Fr,De,It,Es"
PS1,PAL,SLES-00857,ADIDAS POWER SOCCER 2,"En,Fr,De,It,Es,Du"
PS1,PAL,SLES-01239,ADIDAS POWER SOCCER '98,"En,Fr,De,It,Es,Du"
PS1,PAL,SLES-00270,ADIDAS POWER SOCCER - INTERNATIONAL '97,"En,Fr,De,It,Es,Du"
PS1,PAL,SLES-01875,AFL '99,En
PS1,PAL,SLES-00474,AGENT ARMSTRONG,"En,Fr,De,Es"
PS1,PAL,SLES-00124,AGILE WARRIOR F-111X,En
PS1,PAL,SCES-00007,AIR COMBAT,En
PS1,PAL,SLES-03743,AIR HOCKEY!!,En
PS1,PAL,SLES-00762,AIR RACE,En
PS1,PAL,SLES-02137,AIRONAUTS,"En,Fr,De"
PS1,PAL,SLES-01298,AKUJI THE HEARTLESS,"En,Fr,De"
PS1,PAL,SLES-03150,ALEX FERGUSON PLAYER MANAGER 2001,En
PS1,PAL,SLES-03775,ALEX FERGUSON'S PLAYER MANAGER 2002,En
PS1,PAL,SLES-03290,ALEXANDRA LEDERMANN 2 - EQUITATION COMPETITION,"En,Fr,Es"
PS1,PAL,SCES-03817,ALFRED CHICKEN,"En,Fr,De,It,Es"
PS1,PAL,SLES-02913,ALIEN RESURRECTION,"En,Fr,De,It,Es"
PS1,PAL,SLES-00101,ALIEN TRILOGY,"En,Fr,It,Es"
PS1,PAL,SLES-00246,ALIEN TRILOGY,De
PS1,PAL,SLES-04162,ALL MUSIC DANCE!,It
PS1,PAL,SLES-03958,ALL STAR BOXING,En
PS1,PAL,SLES-03740,ALL STAR RACING,En
PS1,PAL,SLES-03933,ALL STAR RACING 2,En
PS1,PAL,SLES-00747,ALL STAR SOCCER,"En,Fr,De,It"
PS1,PAL,SLES-03963,ALL STAR TENNIS,En
PS1,PAL,SLES-01433,ALL STAR TENNIS '99,"En,Fr,De,It,Es"
PS1,PAL,SLES-02764,ALL STAR TENNIS 2000,"En,De,It,Es"
PS1,PAL,SLES-02765,ALL STAR TENNIS YANNICK NOAH 2000,Fr
PS1,PAL,SLES-04060,ALL-STAR WATERSPORTS,En
PS1,PAL,SLES-02984,ALLA RICERCA DELLA VALLE INCANTATA - RITORNO ALLA GRANDE VALLATA,It
PS1,PAL,SLES-00417,ALLIED GENERAL,En
PS1,PAL,SLES-00037,ALONE IN THE DARK - JACK IS BACK,"En,Fr,De,It,Es"
PS1,PAL,SLES-01135,ALUNDRA,En
PS1,PAL,SLES-01198,ALUNDRA,Fr
PS1,PAL,SLES-01256,ALUNDRA,De
PS1,PAL,SLES-01257,ALUNDRA,It
PS1,PAL,SLES-01258,ALUNDRA,Es
PS1,PAL,SLES-02600,ALUNDRA 2,En
PS1,PAL,SLES-02601,ALUNDRA 2,Fr
PS1,PAL,SLES-02602,ALUNDRA 2,De
PS1,PAL,SLES-04037,AMERICAN POOL,En
PS1,PAL,SLES-02961,ANASTASIA,"En,Fr,De,Du"
PS1,PAL,SLES-00438,ANDRETTI RACING,En
PS1,PAL,SLES-00439,ANDRETTI RACING,Fr
PS1,PAL,SLES-00440,ANDRETTI RACING,De
PS1,PAL,SLES-04071,ANIMAL FOOTBALL,"En,Fr,De"
PS1,PAL,SLES-04036,ANIMAL SNAP - RESCUE THEM 2 BY 2,En
PS1,PAL,SLES-01717,ANIMANIACS IN TEN PIN ALLEY,En
PS1,PAL,SCES-01833,ANNA KOURNIKOVA'S SMASH COURT TENNIS,En
PS1,PAL,SLES-02563,ANSTOSS PREMIER MANAGER,De
PS1,PAL,SCES-01564,APE ESCAPE,En
PS1,PAL,SCES-02028,APE ESCAPE,Fr
PS1,PAL,SCES-02029,APE ESCAPE,De
PS1,PAL,SCES-02030,APE ESCAPE,It
PS1,PAL,SCES-02031,APE ESCAPE - LA INVASION DE LOS MONOS,Es
PS1,PAL,SLES-00834,APOCALYPSE - AVEC BRUCE WILLIS,Fr
PS1,PAL,SLES-00460,APOCALYPSE - STARRING BRUCE WILLIS,En
PS1,PAL,SLES-00835,APOCALYPSE - STARRING BRUCE WILLIS,De
PS1,PAL,SLES-01463,APOCALYPSE - STARRING BRUCE WILLIS,It
PS1,PAL,SLES-03390,AQUA GT,"En,Du,Fr,De,It,Es"
PS1,PAL,SCES-00241,AQUANAUT'S HOLIDAY,En
PS1,PAL,SLES-02339,ARCADE PARTY PAK,En
PS1,PAL,SLES-00466,ARCADE'S GREATEST HITS - THE ATARI COLLECTION 1,En
PS1,PAL,SLES-00712,ARCADE'S GREATEST HITS - THE ATARI COLLECTION 2,En
PS1,PAL,SLES-00739,ARCADE GREATEST HITS - THE MIDWAY COLLECTION 2,En
PS1,PAL,SLES-04096,ARCHER MACLEAN'S 3D POOL,En
PS1,PAL,SLES-00578,AREA 51,"En,Fr,De,Es"
PS1,PAL,SLES-03783,AREA 51 [MIDWAY CLASSICS],"En,Fr,De,Es"
PS1,PAL,SLES-00748,ARK OF TIME,"En,Fr,De,It,Es"
PS1,PAL,SCES-00842,ARMORED CORE,"En,Fr,De,It,Es"
PS1,PAL,SLES-02617,ARMORINES - PROJECT SWARM,"En,Fr,It,Es"
PS1,PAL,SLES-02726,ARMORINES - PROJECT SWARM,De
PS1,PAL,SLES-02378,ARMY MEN 3D,"En,Fr,De"
PS1,PAL,SLES-02498,ARMY MEN - AIR ATTACK,"En,Fr,De"
PS1,PAL,SLES-02620,ARMY MEN - AIR ATTACK,"En,It,Es"
PS1,PAL,SLES-03226,ARMY MEN - AIR ATTACK 2,En
PS1,PAL,SLES-03227,ARMY MEN - AIR ATTACK 2,Fr
PS1,PAL,SLES-03228,ARMY MEN - AIR ATTACK 2,De
PS1,PAL,SLES-03229,ARMY MEN - AIR ATTACK 2,It
PS1,PAL,SLES-03230,ARMY MEN - AIR ATTACK 2,Es
PS1,PAL,SLES-03231,"ARMY MEN - LAND, SEA &amp; AIR","En,Fr,De,It,Es"
PS1,PAL,SLES-03414,ARMY MEN - LOCK'N'LOADED,"En,Fr,De,It,Es"
PS1,PAL,SLES-03431,ARMY MEN - OMEGA SOLDIER,"En,Fr,De,It,Es"
PS1,PAL,SLES-02855,ARMY MEN - OPERATION MELTDOWN,"En,Fr,De,It,Es"
PS1,PAL,SLES-02626,ARMY MEN - SARGE'S HEROES,En
PS1,PAL,SLES-02627,ARMY MEN - SARGE'S HEROES,Fr
PS1,PAL,SLES-02628,ARMY MEN - SARGE'S HEROES,De
PS1,PAL,SLES-02629,ARMY MEN - SARGE'S HEROES,Es
PS1,PAL,SLES-02630,ARMY MEN - SARGE'S HEROES,It
PS1,PAL,SLES-03316,ARMY MEN - SARGE'S HEROES 2,"En,Fr,De,It,Es"
PS1,PAL,SLES-03633,ARMY MEN - TEAM ASSAULT,"En,Fr,De,It,Es"
PS1,PAL,SLES-01244,ASSAULT,"En,Fr,De,It,Es"
PS1,PAL,SLES-00093,ASSAULT RIGS,En
PS1,PAL,SLES-01416,ASTERIX,"En,Fr,De,Du"
PS1,PAL,SLES-01748,ASTERIX,"En,Fr,It,Es"
PS1,PAL,SLES-01416,ASTERIX [ALL YOUR CARTOON FAVOURITES VERSION],"En,Fr,Du"
PS1,PAL,SLES-01748,ASTERIX [ALL YOUR CARTOON FAVOURITES VERSION],"De,It,Es"
PS1,PAL,SLES-03324,ASTERIX - MEGA MADNESS,"En,Fr,De,Du,It,Es"
